atlas	K	train_data	train_sess	test_data	test_sess	model_type	group_map_name	subj_num	indiv_test_kappa	homo_indiv	task_name	test_run	train_smooth	test_smooth	test_type	strength	spatial_w
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	192843		0.03431309	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	193845		0.053344995	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	194140		0.089720726	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	195849		0.039070383	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	198350		0.119758815	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	199655		0.048878353	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	200311		0.05921145	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	202719		0.06390846	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	204319		0.06589136	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	204622		0.062430065	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	205119		0.04307616	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	206828		0.09724818	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	209329		0.045639258	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	210415		0.04170967	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	210617		0.08910077	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	211417		0.047897115	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	212015		0.066546686	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	213421		0.09191045	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	217429		0.06709995	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	227432		0.053927552	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	227533		0.0465779	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	228434		0.05452711	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	237334		0.057387307	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	246133		0.050110042	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	251833		0.026375163	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	255639		0.039444897	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	298051		0.081752926	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	298455		0.08116217	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	299154		0.0645678	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	300719		0.0788158	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	311320		0.07109641	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	333330		0.039646387	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	336841		0.054330505	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	346945		0.04608835	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	350330		0.066805	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	358144		0.0944303	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	361234		0.03793949	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	365343		0.031750396	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	371843		0.06325671	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	385046		0.044143904	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	393550		0.072899275	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	397760		0.048679713	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	406432		0.036899634	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	414229		0.096133225	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	421226		0.07120591	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	432332		0.03888093	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	441939		0.038233098	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	449753		0.08284863	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	453441		0.07549819	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	456346		0.044173054	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	467351		0.04871484	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	469961		0.039605983	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	475855		0.045821447	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	481042		0.056988064	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	485757		0.032997977	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	499566		0.06672532	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	200311		0.04946521	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	202719		0.06125006	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	204319		0.09826902	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	204622		0.12960292	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	205119		0.036296822	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	206828		0.08714728	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	209329		0.050894592	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	210415		0.033593643	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	210617		0.09510447	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	211417		0.045714144	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	212015		0.08210235	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	213421		0.10698073	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	217429		0.043119773	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	227432		0.04168377	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	227533		0.06069168	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	228434		0.040166195	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	237334		0.07597681	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	246133		0.0612251	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	251833		0.030336212	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	255639		0.037630334	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	298051		0.12702075	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	298455		0.09032282	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	299154		0.06770811	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	300719		0.0694891	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	311320		0.08426808	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	333330		0.039844185	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	336841		0.04078788	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	346945		0.04443404	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	350330		0.038018472	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	358144		0.07015036	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	361234		0.059423245	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	365343		0.03883099	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	371843		0.069296755	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	385046		0.048697457	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	393550		0.060288142	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	397760		0.042203095	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	406432		0.04276328	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	414229		0.11136777	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	421226		0.05464051	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	432332		0.052858256	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	441939		0.035823125	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	449753		0.10029121	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	453441		0.08007709	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	456346		0.051602624	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	467351		0.0538998	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	469961		0.044899676	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	475855		0.05985685	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	481042		0.06321794	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	485757		0.06506911	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	499566		0.093754746	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	510225		0.051782895	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	513736		0.050904963	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	516742		0.03883723	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	522434		0.056026023	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	540436		0.049445774	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	545345		0.0741524	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	547046		0.049910482	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	555348		0.037559435	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	559457		0.09516763	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	567759		0.052847013	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	573249		0.04345038	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	579665		0.050819583	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	579867		0.055424124	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	597869		0.090379484	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	599469		0.0685454	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	601127		0.04304285	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	613538		0.083879046	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	615744		0.041231137	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	647858		0.09109681	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	654350		0.07709571	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	663755		0.06636022	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	698168		0.10311952	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	704238		0.026443703	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	724446		0.052159436	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	729557		0.11037008	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	734045		0.040220063	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	771354		0.071312524	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	774663		0.09000273	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	792867		0.06623609	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	793465		0.06916059	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	815247		0.07702056	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	825553		0.06843759	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	826353		0.07700071	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	832651		0.15513816	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	841349		0.057343435	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	845458		0.06682753	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	865363		0.06692344	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	872562		0.051591102	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	878877		0.041340224	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	880157		0.038208846	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	896879		0.07186686	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	899885		0.040956654	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	901139		0.083722636	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	910443		0.045944795	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	917255		0.06254127	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	923755		0.069578506	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	933253		0.03395194	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	952863		0.08606081	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	965367		0.045004874	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	996782		0.07004116	all	1	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	510225		0.055080265	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	513736		0.06734147	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	516742		0.03823747	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	522434		0.087928526	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	540436		0.07098913	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	545345		0.08690851	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	547046		0.05526751	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	555348		0.036341004	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	559457		0.07257554	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	567759		0.04300569	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	573249		0.042012244	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	579665		0.08606468	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	579867		0.06840061	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	597869		0.08671943	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	599469		0.07094101	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	601127		0.046605803	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	613538		0.10328324	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	615744		0.039930463	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	647858		0.09533416	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	654350		0.078667775	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	663755		0.076056406	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	698168		0.14601411	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	704238		0.030713387	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	724446		0.059577826	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	729557		0.111669324	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	734045		0.055918757	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	771354		0.08109684	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	774663		0.042003557	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	792867		0.084566616	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	793465		0.08093714	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	815247		0.10557344	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	825553		0.07318684	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	826353		0.04221274	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	832651		0.0948431	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	841349		0.052137777	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	845458		0.087867826	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	865363		0.07645888	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	872562		0.057544615	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	878877		0.045962747	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	880157		0.036909033	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	896879		0.062947966	all	2	6fwhm	sm0	Tseries	20	100
fs32k	17	['HCP']	run-1	HCP	contrasts	Models_03	MSHBM17	899885		0.06445012	all	2	6fwhm	sm0	Tseries	20	100
