atlas	K	train_data	train_sess	test_data	test_sess	model_type	group_map_name	subj_num	indiv_test_kappa	homo_indiv	task_name	test_run	train_smooth	test_smooth	test_type	strength	spatial_w
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	195849		0.039034307	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	198350		0.11871297	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	199655		0.049436282	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	200311		0.059757885	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	202719		0.064246535	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	204319		0.06586038	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	204622		0.06266129	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	205119		0.044506874	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	206828		0.096341	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	209329		0.04697761	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	210415		0.04484631	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	210617		0.088385	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	211417		0.047680534	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	212015		0.06892263	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	213421		0.09226364	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	217429		0.06746489	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	227432		0.056005362	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	227533		0.047466677	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	228434		0.054541823	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	237334		0.05713749	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	246133		0.051271368	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	251833		0.026563987	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	255639		0.041757595	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	298051		0.08313653	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	298455		0.08198199	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	299154		0.06682181	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	300719		0.07981802	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	311320		0.07187825	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	333330		0.04001025	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	336841		0.05665663	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	346945		0.047411095	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	350330		0.06690746	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	358144		0.095056124	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	361234		0.040518176	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	365343		0.0317375	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	371843		0.06335381	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	385046		0.043234207	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	393550		0.073185354	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	397760		0.049419828	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	406432		0.037447907	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	414229		0.09677472	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	421226		0.07103017	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	432332		0.04064323	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	441939		0.038331546	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	449753		0.08172695	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	453441		0.076239355	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	456346		0.0451681	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	467351		0.049116757	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	469961		0.039793126	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	475855		0.04635871	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	481042		0.057689246	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	485757		0.03378129	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	499566		0.06660873	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	200311		0.050241586	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	202719		0.06207033	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	204319		0.09913034	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	204622		0.1299608	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	205119		0.03760206	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	206828		0.088057026	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	209329		0.052588012	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	210415		0.036259856	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	210617		0.09489104	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	211417		0.04655067	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	212015		0.08166826	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	213421		0.10622529	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	217429		0.04445346	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	227432		0.043035053	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	227533		0.061520565	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	228434		0.041279003	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	237334		0.076643765	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	246133		0.062238943	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	251833		0.030661274	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	255639		0.040563203	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	298051		0.12972015	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	298455		0.09074532	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	299154		0.070717685	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	300719		0.07021006	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	311320		0.084948644	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	333330		0.04062801	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	336841		0.042899217	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	346945		0.045891184	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	350330		0.038862374	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	358144		0.07179785	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	361234		0.061455864	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	365343		0.03906005	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	371843		0.0697167	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	385046		0.049338363	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	393550		0.060421076	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	397760		0.04227217	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	406432		0.043263428	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	414229		0.11247033	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	421226		0.05522707	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	432332		0.054187406	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	441939		0.035697643	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	449753		0.09883933	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	453441		0.08065987	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	456346		0.052860424	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	467351		0.054940704	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	469961		0.04558181	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	475855		0.059691302	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	481042		0.064175196	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	485757		0.06569448	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	499566		0.094236575	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	510225		0.054422054	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	513736		0.053033665	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	516742		0.04060565	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	522434		0.05668122	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	540436		0.048888683	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	545345		0.07604167	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	547046		0.05268216	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	555348		0.037864037	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	559457		0.09515481	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	567759		0.053470474	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	573249		0.044782605	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579665		0.051816426	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579867		0.05699037	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	597869		0.091628194	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	599469		0.06957041	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	601127		0.043087672	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	613538		0.08524969	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	615744		0.04199377	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	647858		0.09170445	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	654350		0.07687517	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	663755		0.067162186	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.09945204	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.026201088	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.05193906	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.110916466	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.040837754	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.07284813	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.09246005	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.06908534	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.07022384	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.07370954	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.0684257	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.07679644	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.15453379	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.057879455	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.066811495	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.067102365	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.051537003	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.04148802	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.039235145	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.073086195	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.042928856	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	901139		0.084650725	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	910443		0.046110537	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	917255		0.063194245	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	923755		0.06974134	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	933253		0.035074968	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	952863		0.08662439	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	965367		0.0460182	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	996782		0.07007074	all	1	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	510225		0.05775482	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	513736		0.06833664	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	516742		0.039729215	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	522434		0.09016106	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	540436		0.07093068	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	545345		0.089588925	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	547046		0.059742615	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	555348		0.036868043	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	559457		0.07300161	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	567759		0.043912295	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	573249		0.043954927	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579665		0.08776247	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	579867		0.069695	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	597869		0.088673495	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	599469		0.07229185	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	601127		0.047289163	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	613538		0.104756676	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	615744		0.040513337	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	647858		0.09652288	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	654350		0.07963491	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	663755		0.07686271	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	698168		0.1424818	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	704238		0.031282622	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	724446		0.05908115	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	729557		0.11372421	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	734045		0.056849204	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	771354		0.08251171	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	774663		0.043068692	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	792867		0.087864876	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	793465		0.08179131	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	815247		0.10138993	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	825553		0.07347067	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	826353		0.044753898	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	832651		0.09490674	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	841349		0.05337209	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	845458		0.0880638	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	865363		0.07772411	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	872562		0.05770168	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	878877		0.046285663	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	880157		0.037771676	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	896879		0.06476396	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	899885		0.06607892	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	901139		0.11817554	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	910443		0.05093587	all	2	6fwhm	sm0	Tseries	20	80
fs32k	17	['HCP']	run-2	HCP	contrasts	Models_03	MSHBM17	917255		0.055390645	all	2	6fwhm	sm0	Tseries	20	80
