sn	iter	num_runs	kappa_indiv	kappa_group
5	6	10	8.451803	7.2352457
6	6	10	11.363809	7.2352457
7	6	10	8.24665	7.2352457
8	6	10	8.490114	7.2352457
9	6	10	7.8730354	7.2352457
10	6	10	12.084155	7.2352457
11	6	10	7.9619756	7.2352457
12	6	10	9.396578	7.2352457
13	6	10	9.037768	7.2352457
14	6	10	6.3918242	7.2352457
15	6	10	9.947408	7.2352457
16	6	10	7.340238	7.2352457
17	6	10	8.817486	7.2352457
18	6	10	9.4621525	7.2352457
19	6	10	9.034371	7.2352457
20	6	10	10.527912	7.2352457
21	6	10	7.4876776	7.2352457
22	6	10	7.590799	7.2352457
23	6	10	7.212281	7.2352457
0	6	10	10.4765835	6.98102
1	6	10	10.181117	6.98102
2	6	10	7.464213	6.98102
3	6	10	11.579618	6.98102
4	6	10	7.811036	6.98102
5	6	10	8.451803	6.98102
6	6	10	11.363809	6.98102
7	6	10	8.24665	6.98102
8	6	10	8.490114	6.98102
9	6	10	7.8730354	6.98102
10	6	10	12.084155	6.98102
11	6	10	7.9619756	6.98102
12	6	10	9.396578	6.98102
13	6	10	9.037768	6.98102
14	6	10	6.3918242	6.98102
15	6	10	9.947408	6.98102
16	6	10	7.340238	6.98102
17	6	10	8.817486	6.98102
18	6	10	9.4621525	6.98102
19	6	10	9.034371	6.98102
20	6	10	10.527912	6.98102
21	6	10	7.4876776	6.98102
22	6	10	7.590799	6.98102
23	6	10	7.212281	6.98102
0	7	10	11.136222	6.98102
1	7	10	9.631958	6.98102
2	7	10	7.8348293	6.98102
3	7	10	11.407633	6.98102
4	7	10	10.129007	6.98102
5	7	10	8.128625	6.98102
6	7	10	11.480625	6.98102
7	7	10	9.14007	6.98102
8	7	10	8.155308	6.98102
9	7	10	7.654333	6.98102
10	7	10	12.723212	6.98102
11	7	10	7.991094	6.98102
12	7	10	10.31213	6.98102
13	7	10	9.130868	6.98102
14	7	10	6.7021275	6.98102
15	7	10	11.058543	6.98102
16	7	10	8.886993	6.98102
17	7	10	8.992499	6.98102
18	7	10	9.596353	6.98102
19	7	10	9.566826	6.98102
20	7	10	9.736507	6.98102
21	7	10	8.761413	6.98102
22	7	10	8.338281	6.98102
23	7	10	7.9141912	6.98102
0	7	10	11.136222	7.502918
1	7	10	9.631958	7.502918
2	7	10	7.8348293	7.502918
3	7	10	11.407633	7.502918
4	7	10	10.129007	7.502918
5	7	10	8.128625	7.502918
6	7	10	11.480625	7.502918
7	7	10	9.14007	7.502918
8	7	10	8.155308	7.502918
9	7	10	7.654333	7.502918
10	7	10	12.723212	7.502918
11	7	10	7.991094	7.502918
12	7	10	10.31213	7.502918
13	7	10	9.130868	7.502918
14	7	10	6.7021275	7.502918
15	7	10	11.058543	7.502918
16	7	10	8.886993	7.502918
17	7	10	8.992499	7.502918
18	7	10	9.596353	7.502918
19	7	10	9.566826	7.502918
20	7	10	9.736507	7.502918
21	7	10	8.761413	7.502918
22	7	10	8.338281	7.502918
23	7	10	7.9141912	7.502918
0	8	10	11.014919	7.502918
1	8	10	9.246387	7.502918
2	8	10	7.956383	7.502918
3	8	10	11.810434	7.502918
4	8	10	8.206816	7.502918
5	8	10	8.32631	7.502918
6	8	10	11.494924	7.502918
7	8	10	8.152921	7.502918
8	8	10	8.23884	7.502918
9	8	10	8.405004	7.502918
10	8	10	12.14797	7.502918
11	8	10	7.9089336	7.502918
12	8	10	10.352691	7.502918
13	8	10	8.988927	7.502918
14	8	10	7.7347274	7.502918
15	8	10	10.397146	7.502918
16	8	10	7.948698	7.502918
17	8	10	8.45286	7.502918
18	8	10	10.168053	7.502918
19	8	10	10.275432	7.502918
20	8	10	9.516299	7.502918
21	8	10	8.176948	7.502918
22	8	10	8.076221	7.502918
23	8	10	7.6882687	7.502918
0	8	10	11.014919	7.3849683
1	8	10	9.246387	7.3849683
2	8	10	7.956383	7.3849683
3	8	10	11.810434	7.3849683
4	8	10	8.206816	7.3849683
5	8	10	8.32631	7.3849683
6	8	10	11.494924	7.3849683
7	8	10	8.152921	7.3849683
8	8	10	8.23884	7.3849683
9	8	10	8.405004	7.3849683
10	8	10	12.14797	7.3849683
11	8	10	7.9089336	7.3849683
12	8	10	10.352691	7.3849683
13	8	10	8.988927	7.3849683
14	8	10	7.7347274	7.3849683
15	8	10	10.397146	7.3849683
16	8	10	7.948698	7.3849683
17	8	10	8.45286	7.3849683
18	8	10	10.168053	7.3849683
19	8	10	10.275432	7.3849683
20	8	10	9.516299	7.3849683
21	8	10	8.176948	7.3849683
22	8	10	8.076221	7.3849683
23	8	10	7.6882687	7.3849683
0	9	10	10.455922	7.3849683
1	9	10	9.653987	7.3849683
2	9	10	7.668516	7.3849683
3	9	10	11.96592	7.3849683
4	9	10	9.243692	7.3849683
5	9	10	8.314614	7.3849683
6	9	10	11.139264	7.3849683
7	9	10	8.931717	7.3849683
8	9	10	8.192038	7.3849683
9	9	10	8.3147955	7.3849683
10	9	10	12.131512	7.3849683
11	9	10	8.444838	7.3849683
12	9	10	10.572772	7.3849683
13	9	10	9.375676	7.3849683
14	9	10	6.306511	7.3849683
15	9	10	10.845615	7.3849683
16	9	10	7.8409214	7.3849683
17	9	10	9.518053	7.3849683
18	9	10	9.982026	7.3849683
19	9	10	8.81429	7.3849683
20	9	10	9.592141	7.3849683
21	9	10	7.710288	7.3849683
22	9	10	8.164828	7.3849683
23	9	10	7.818741	7.3849683
0	9	10	10.455922	7.2926764
1	9	10	9.653987	7.2926764
2	9	10	7.668516	7.2926764
3	9	10	11.96592	7.2926764
4	9	10	9.243692	7.2926764
5	9	10	8.314614	7.2926764
6	9	10	11.139264	7.2926764
7	9	10	8.931717	7.2926764
8	9	10	8.192038	7.2926764
9	9	10	8.3147955	7.2926764
10	9	10	12.131512	7.2926764
11	9	10	8.444838	7.2926764
12	9	10	10.572772	7.2926764
13	9	10	9.375676	7.2926764
14	9	10	6.306511	7.2926764
15	9	10	10.845615	7.2926764
16	9	10	7.8409214	7.2926764
17	9	10	9.518053	7.2926764
18	9	10	9.982026	7.2926764
19	9	10	8.81429	7.2926764
20	9	10	9.592141	7.2926764
21	9	10	7.710288	7.2926764
22	9	10	8.164828	7.2926764
23	9	10	7.818741	7.2926764
0	10	10	10.254094	7.2926764
1	10	10	9.694111	7.2926764
2	10	10	6.9151344	7.2926764
3	10	10	11.708979	7.2926764
4	10	10	8.604995	7.2926764
5	10	10	8.299379	7.2926764
6	10	10	11.139834	7.2926764
7	10	10	7.6497316	7.2926764
8	10	10	8.10484	7.2926764
9	10	10	8.014197	7.2926764
10	10	10	12.153998	7.2926764
11	10	10	7.623814	7.2926764
12	10	10	10.620007	7.2926764
13	10	10	9.135312	7.2926764
14	10	10	6.678861	7.2926764
15	10	10	10.167892	7.2926764
16	10	10	8.03203	7.2926764
17	10	10	8.52533	7.2926764
18	10	10	9.105924	7.2926764
19	10	10	9.53673	7.2926764
20	10	10	10.440955	7.2926764
21	10	10	7.6361065	7.2926764
22	10	10	7.831721	7.2926764
23	10	10	7.8411317	7.2926764
0	10	10	10.254094	7.0536427
1	10	10	9.694111	7.0536427
2	10	10	6.9151344	7.0536427
3	10	10	11.708979	7.0536427
4	10	10	8.604995	7.0536427
5	10	10	8.299379	7.0536427
6	10	10	11.139834	7.0536427
7	10	10	7.6497316	7.0536427
8	10	10	8.10484	7.0536427
9	10	10	8.014197	7.0536427
10	10	10	12.153998	7.0536427
11	10	10	7.623814	7.0536427
12	10	10	10.620007	7.0536427
13	10	10	9.135312	7.0536427
14	10	10	6.678861	7.0536427
15	10	10	10.167892	7.0536427
16	10	10	8.03203	7.0536427
17	10	10	8.52533	7.0536427
18	10	10	9.105924	7.0536427
19	10	10	9.53673	7.0536427
20	10	10	10.440955	7.0536427
21	10	10	7.6361065	7.0536427
22	10	10	7.831721	7.0536427
23	10	10	7.8411317	7.0536427
0	11	10	9.762022	7.0536427
1	11	10	9.501653	7.0536427
2	11	10	7.787952	7.0536427
3	11	10	11.641645	7.0536427
4	11	10	8.47613	7.0536427
5	11	10	8.375604	7.0536427
6	11	10	11.541658	7.0536427
7	11	10	8.878466	7.0536427
8	11	10	9.039317	7.0536427
9	11	10	8.457503	7.0536427
10	11	10	12.472931	7.0536427
11	11	10	7.9955316	7.0536427
12	11	10	9.633003	7.0536427
13	11	10	9.829285	7.0536427
14	11	10	6.301556	7.0536427
15	11	10	10.683447	7.0536427
16	11	10	8.444528	7.0536427
17	11	10	9.345349	7.0536427
18	11	10	9.662654	7.0536427
19	11	10	10.441813	7.0536427
20	11	10	8.884282	7.0536427
21	11	10	7.6779184	7.0536427
22	11	10	7.900867	7.0536427
23	11	10	8.097185	7.0536427
0	11	10	9.762022	7.221879
1	11	10	9.501653	7.221879
2	11	10	7.787952	7.221879
3	11	10	11.641645	7.221879
4	11	10	8.47613	7.221879
5	11	10	8.375604	7.221879
6	11	10	11.541658	7.221879
7	11	10	8.878466	7.221879
8	11	10	9.039317	7.221879
9	11	10	8.457503	7.221879
10	11	10	12.472931	7.221879
11	11	10	7.9955316	7.221879
12	11	10	9.633003	7.221879
13	11	10	9.829285	7.221879
14	11	10	6.301556	7.221879
15	11	10	10.683447	7.221879
16	11	10	8.444528	7.221879
17	11	10	9.345349	7.221879
18	11	10	9.662654	7.221879
19	11	10	10.441813	7.221879
20	11	10	8.884282	7.221879
21	11	10	7.6779184	7.221879
22	11	10	7.900867	7.221879
23	11	10	8.097185	7.221879
0	12	10	10.907961	7.221879
1	12	10	9.850165	7.221879
2	12	10	8.30189	7.221879
3	12	10	11.597342	7.221879
4	12	10	8.401223	7.221879
5	12	10	8.523485	7.221879
6	12	10	11.639904	7.221879
7	12	10	8.609069	7.221879
8	12	10	8.204181	7.221879
9	12	10	7.9940076	7.221879
10	12	10	11.749592	7.221879
11	12	10	7.745862	7.221879
12	12	10	11.329292	7.221879
13	12	10	9.147279	7.221879
14	12	10	6.609921	7.221879
15	12	10	11.016408	7.221879
16	12	10	8.4764185	7.221879
17	12	10	8.714366	7.221879
18	12	10	10.451926	7.221879
19	12	10	10.812466	7.221879
20	12	10	9.287948	7.221879
21	12	10	8.766796	7.221879
22	12	10	8.516249	7.221879
23	12	10	7.0979233	7.221879
0	12	10	10.907961	7.366036
1	12	10	9.850165	7.366036
2	12	10	8.30189	7.366036
3	12	10	11.597342	7.366036
4	12	10	8.401223	7.366036
5	12	10	8.523485	7.366036
6	12	10	11.639904	7.366036
7	12	10	8.609069	7.366036
8	12	10	8.204181	7.366036
9	12	10	7.9940076	7.366036
10	12	10	11.749592	7.366036
11	12	10	7.745862	7.366036
12	12	10	11.329292	7.366036
13	12	10	9.147279	7.366036
14	12	10	6.609921	7.366036
15	12	10	11.016408	7.366036
16	12	10	8.4764185	7.366036
17	12	10	8.714366	7.366036
18	12	10	10.451926	7.366036
19	12	10	10.812466	7.366036
20	12	10	9.287948	7.366036
21	12	10	8.766796	7.366036
22	12	10	8.516249	7.366036
23	12	10	7.0979233	7.366036
0	13	10	10.212099	7.366036
1	13	10	9.663481	7.366036
2	13	10	8.295697	7.366036
3	13	10	12.024396	7.366036
4	13	10	8.270652	7.366036
5	13	10	8.466018	7.366036
6	13	10	11.5271015	7.366036
7	13	10	8.94763	7.366036
8	13	10	8.865919	7.366036
9	13	10	8.282714	7.366036
10	13	10	12.089619	7.366036
11	13	10	7.8532205	7.366036
12	13	10	10.650651	7.366036
13	13	10	9.473952	7.366036
14	13	10	6.6530337	7.366036
15	13	10	11.004222	7.366036
16	13	10	8.000847	7.366036
17	13	10	8.773208	7.366036
18	13	10	9.665397	7.366036
19	13	10	9.095334	7.366036
20	13	10	9.519353	7.366036
21	13	10	8.06221	7.366036
22	13	10	8.629538	7.366036
23	13	10	7.545775	7.366036
0	13	10	10.212099	7.325394
1	13	10	9.663481	7.325394
2	13	10	8.295697	7.325394
3	13	10	12.024396	7.325394
4	13	10	8.270652	7.325394
5	13	10	8.466018	7.325394
6	13	10	11.5271015	7.325394
7	13	10	8.94763	7.325394
8	13	10	8.865919	7.325394
9	13	10	8.282714	7.325394
10	13	10	12.089619	7.325394
11	13	10	7.8532205	7.325394
12	13	10	10.650651	7.325394
13	13	10	9.473952	7.325394
14	13	10	6.6530337	7.325394
15	13	10	11.004222	7.325394
16	13	10	8.000847	7.325394
17	13	10	8.773208	7.325394
18	13	10	9.665397	7.325394
19	13	10	9.095334	7.325394
20	13	10	9.519353	7.325394
21	13	10	8.06221	7.325394
22	13	10	8.629538	7.325394
23	13	10	7.545775	7.325394
0	14	10	10.377519	7.325394
1	14	10	9.5799265	7.325394
2	14	10	8.190019	7.325394
3	14	10	11.95275	7.325394
4	14	10	8.622402	7.325394
5	14	10	8.177068	7.325394
6	14	10	11.271922	7.325394
7	14	10	8.892152	7.325394
8	14	10	8.549599	7.325394
9	14	10	8.454928	7.325394
10	14	10	12.72278	7.325394
11	14	10	8.165253	7.325394
12	14	10	9.194777	7.325394
13	14	10	8.909909	7.325394
14	14	10	7.390313	7.325394
15	14	10	10.609604	7.325394
16	14	10	7.4420934	7.325394
17	14	10	9.496341	7.325394
18	14	10	10.467086	7.325394
19	14	10	8.524247	7.325394
20	14	10	10.029538	7.325394
21	14	10	7.5659223	7.325394
22	14	10	8.599291	7.325394
23	14	10	7.877904	7.325394
0	14	10	10.377519	7.334233
1	14	10	9.5799265	7.334233
2	14	10	8.190019	7.334233
3	14	10	11.95275	7.334233
4	14	10	8.622402	7.334233
5	14	10	8.177068	7.334233
6	14	10	11.271922	7.334233
7	14	10	8.892152	7.334233
8	14	10	8.549599	7.334233
9	14	10	8.454928	7.334233
10	14	10	12.72278	7.334233
11	14	10	8.165253	7.334233
12	14	10	9.194777	7.334233
13	14	10	8.909909	7.334233
14	14	10	7.390313	7.334233
15	14	10	10.609604	7.334233
16	14	10	7.4420934	7.334233
17	14	10	9.496341	7.334233
18	14	10	10.467086	7.334233
19	14	10	8.524247	7.334233
20	14	10	10.029538	7.334233
21	14	10	7.5659223	7.334233
22	14	10	8.599291	7.334233
23	14	10	7.877904	7.334233
0	15	10	9.948958	7.334233
1	15	10	9.650562	7.334233
2	15	10	7.4124618	7.334233
3	15	10	11.986465	7.334233
4	15	10	8.710951	7.334233
5	15	10	8.604557	7.334233
6	15	10	11.200923	7.334233
7	15	10	8.673524	7.334233
8	15	10	8.2906065	7.334233
9	15	10	8.730953	7.334233
10	15	10	12.459795	7.334233
11	15	10	7.4690742	7.334233
12	15	10	10.31086	7.334233
13	15	10	9.688967	7.334233
14	15	10	6.058497	7.334233
15	15	10	10.238821	7.334233
16	15	10	7.9578505	7.334233
17	15	10	9.237041	7.334233
18	15	10	9.567119	7.334233
19	15	10	8.971364	7.334233
20	15	10	9.959023	7.334233
21	15	10	6.9942794	7.334233
22	15	10	7.8303013	7.334233
23	15	10	7.4050016	7.334233
0	15	10	9.948958	7.0988193
1	15	10	9.650562	7.0988193
2	15	10	7.4124618	7.0988193
3	15	10	11.986465	7.0988193
4	15	10	8.710951	7.0988193
5	15	10	8.604557	7.0988193
6	15	10	11.200923	7.0988193
7	15	10	8.673524	7.0988193
8	15	10	8.2906065	7.0988193
9	15	10	8.730953	7.0988193
10	15	10	12.459795	7.0988193
11	15	10	7.4690742	7.0988193
12	15	10	10.31086	7.0988193
13	15	10	9.688967	7.0988193
14	15	10	6.058497	7.0988193
15	15	10	10.238821	7.0988193
16	15	10	7.9578505	7.0988193
17	15	10	9.237041	7.0988193
18	15	10	9.567119	7.0988193
19	15	10	8.971364	7.0988193
20	15	10	9.959023	7.0988193
21	15	10	6.9942794	7.0988193
22	15	10	7.8303013	7.0988193
23	15	10	7.4050016	7.0988193
0	16	10	9.889151	7.0988193
1	16	10	9.823029	7.0988193
2	16	10	7.9586163	7.0988193
3	16	10	11.835884	7.0988193
4	16	10	10.187605	7.0988193
5	16	10	8.065257	7.0988193
6	16	10	11.79942	7.0988193
7	16	10	8.831326	7.0988193
8	16	10	7.8867364	7.0988193
9	16	10	7.847822	7.0988193
10	16	10	12.556436	7.0988193
11	16	10	8.100426	7.0988193
12	16	10	11.092456	7.0988193
13	16	10	9.307135	7.0988193
14	16	10	7.212152	7.0988193
15	16	10	12.043997	7.0988193
16	16	10	9.166077	7.0988193
17	16	10	9.368289	7.0988193
18	16	10	10.096326	7.0988193
19	16	10	9.368869	7.0988193
20	16	10	9.670637	7.0988193
21	16	10	8.924483	7.0988193
22	16	10	9.306714	7.0988193
23	16	10	8.618302	7.0988193
0	16	10	9.889151	7.623373
1	16	10	9.823029	7.623373
2	16	10	7.9586163	7.623373
3	16	10	11.835884	7.623373
4	16	10	10.187605	7.623373
5	16	10	8.065257	7.623373
6	16	10	11.79942	7.623373
7	16	10	8.831326	7.623373
8	16	10	7.8867364	7.623373
9	16	10	7.847822	7.623373
10	16	10	12.556436	7.623373
11	16	10	8.100426	7.623373
12	16	10	11.092456	7.623373
13	16	10	9.307135	7.623373
14	16	10	7.212152	7.623373
15	16	10	12.043997	7.623373
16	16	10	9.166077	7.623373
17	16	10	9.368289	7.623373
18	16	10	10.096326	7.623373
19	16	10	9.368869	7.623373
20	16	10	9.670637	7.623373
21	16	10	8.924483	7.623373
22	16	10	9.306714	7.623373
23	16	10	8.618302	7.623373
0	17	10	10.225957	7.623373
1	17	10	10.409868	7.623373
2	17	10	7.22196	7.623373
3	17	10	12.408004	7.623373
4	17	10	8.668839	7.623373
5	17	10	8.728353	7.623373
6	17	10	11.686565	7.623373
7	17	10	8.119334	7.623373
8	17	10	8.277348	7.623373
9	17	10	8.677385	7.623373
10	17	10	12.065922	7.623373
11	17	10	8.608955	7.623373
12	17	10	10.900243	7.623373
13	17	10	9.255309	7.623373
14	17	10	6.7813964	7.623373
15	17	10	10.925347	7.623373
16	17	10	7.4522696	7.623373
17	17	10	8.968854	7.623373
18	17	10	10.5332	7.623373
19	17	10	8.539086	7.623373
20	17	10	10.369219	7.623373
21	17	10	7.7628098	7.623373
22	17	10	8.304446	7.623373
23	17	10	7.703667	7.623373
0	17	10	10.225957	7.2881703
1	17	10	10.409868	7.2881703
2	17	10	7.22196	7.2881703
3	17	10	12.408004	7.2881703
4	17	10	8.668839	7.2881703
5	17	10	8.728353	7.2881703
6	17	10	11.686565	7.2881703
7	17	10	8.119334	7.2881703
8	17	10	8.277348	7.2881703
9	17	10	8.677385	7.2881703
10	17	10	12.065922	7.2881703
11	17	10	8.608955	7.2881703
12	17	10	10.900243	7.2881703
13	17	10	9.255309	7.2881703
14	17	10	6.7813964	7.2881703
15	17	10	10.925347	7.2881703
16	17	10	7.4522696	7.2881703
17	17	10	8.968854	7.2881703
18	17	10	10.5332	7.2881703
19	17	10	8.539086	7.2881703
20	17	10	10.369219	7.2881703
21	17	10	7.7628098	7.2881703
22	17	10	8.304446	7.2881703
23	17	10	7.703667	7.2881703
0	18	10	10.52493	7.2881703
1	18	10	9.3808565	7.2881703
2	18	10	8.0427265	7.2881703
3	18	10	11.574474	7.2881703
4	18	10	8.880895	7.2881703
5	18	10	7.7994375	7.2881703
6	18	10	11.907371	7.2881703
7	18	10	8.196568	7.2881703
8	18	10	8.053336	7.2881703
9	18	10	7.8747916	7.2881703
10	18	10	12.139259	7.2881703
11	18	10	7.3454084	7.2881703
12	18	10	10.492675	7.2881703
13	18	10	9.072887	7.2881703
14	18	10	6.4642525	7.2881703
15	18	10	10.442901	7.2881703
16	18	10	8.257562	7.2881703
17	18	10	8.754699	7.2881703
18	18	10	9.477212	7.2881703
19	18	10	9.758606	7.2881703
20	18	10	10.170117	7.2881703
21	18	10	8.323815	7.2881703
22	18	10	7.9362497	7.2881703
23	18	10	7.608497	7.2881703
0	18	10	10.52493	7.259928
1	18	10	9.3808565	7.259928
2	18	10	8.0427265	7.259928
3	18	10	11.574474	7.259928
4	18	10	8.880895	7.259928
5	18	10	7.7994375	7.259928
6	18	10	11.907371	7.259928
7	18	10	8.196568	7.259928
8	18	10	8.053336	7.259928
9	18	10	7.8747916	7.259928
10	18	10	12.139259	7.259928
11	18	10	7.3454084	7.259928
12	18	10	10.492675	7.259928
13	18	10	9.072887	7.259928
14	18	10	6.4642525	7.259928
15	18	10	10.442901	7.259928
16	18	10	8.257562	7.259928
17	18	10	8.754699	7.259928
18	18	10	9.477212	7.259928
19	18	10	9.758606	7.259928
20	18	10	10.170117	7.259928
21	18	10	8.323815	7.259928
22	18	10	7.9362497	7.259928
23	18	10	7.608497	7.259928
0	19	10	10.34178	7.259928
1	19	10	9.61642	7.259928
2	19	10	7.598688	7.259928
3	19	10	11.651281	7.259928
4	19	10	8.64969	7.259928
5	19	10	8.214368	7.259928
6	19	10	11.293467	7.259928
7	19	10	8.205401	7.259928
8	19	10	8.115302	7.259928
9	19	10	7.324532	7.259928
10	19	10	11.601633	7.259928
11	19	10	7.562749	7.259928
12	19	10	11.102681	7.259928
13	19	10	8.929851	7.259928
14	19	10	6.459317	7.259928
15	19	10	10.650984	7.259928
16	19	10	8.622147	7.259928
17	19	10	8.288062	7.259928
18	19	10	9.714054	7.259928
19	19	10	9.8041	7.259928
20	19	10	9.137165	7.259928
21	19	10	8.398269	7.259928
22	19	10	8.816712	7.259928
23	19	10	7.267598	7.259928
0	19	10	10.34178	7.2335963
1	19	10	9.61642	7.2335963
2	19	10	7.598688	7.2335963
3	19	10	11.651281	7.2335963
4	19	10	8.64969	7.2335963
5	19	10	8.214368	7.2335963
6	19	10	11.293467	7.2335963
7	19	10	8.205401	7.2335963
8	19	10	8.115302	7.2335963
9	19	10	7.324532	7.2335963
10	19	10	11.601633	7.2335963
11	19	10	7.562749	7.2335963
12	19	10	11.102681	7.2335963
13	19	10	8.929851	7.2335963
14	19	10	6.459317	7.2335963
15	19	10	10.650984	7.2335963
16	19	10	8.622147	7.2335963
17	19	10	8.288062	7.2335963
18	19	10	9.714054	7.2335963
19	19	10	9.8041	7.2335963
20	19	10	9.137165	7.2335963
21	19	10	8.398269	7.2335963
22	19	10	8.816712	7.2335963
23	19	10	7.267598	7.2335963
0	20	10	10.717436	7.2335963
1	20	10	9.879459	7.2335963
2	20	10	7.920469	7.2335963
3	20	10	11.3933325	7.2335963
4	20	10	9.166739	7.2335963
5	20	10	8.92578	7.2335963
6	20	10	10.792011	7.2335963
7	20	10	8.918112	7.2335963
8	20	10	8.845138	7.2335963
9	20	10	7.4750915	7.2335963
10	20	10	12.0570755	7.2335963
11	20	10	8.282835	7.2335963
12	20	10	10.0245495	7.2335963
13	20	10	9.02157	7.2335963
14	20	10	6.057851	7.2335963
15	20	10	10.648969	7.2335963
16	20	10	7.920032	7.2335963
17	20	10	8.701856	7.2335963
18	20	10	9.533358	7.2335963
19	20	10	9.137184	7.2335963
20	20	10	9.712028	7.2335963
21	20	10	8.165397	7.2335963
22	20	10	7.908034	7.2335963
23	20	10	7.0272903	7.2335963
0	20	10	10.717436	7.115665
1	20	10	9.879459	7.115665
2	20	10	7.920469	7.115665
3	20	10	11.3933325	7.115665
4	20	10	9.166739	7.115665
5	20	10	8.92578	7.115665
6	20	10	10.792011	7.115665
7	20	10	8.918112	7.115665
8	20	10	8.845138	7.115665
9	20	10	7.4750915	7.115665
10	20	10	12.0570755	7.115665
11	20	10	8.282835	7.115665
12	20	10	10.0245495	7.115665
13	20	10	9.02157	7.115665
14	20	10	6.057851	7.115665
15	20	10	10.648969	7.115665
16	20	10	7.920032	7.115665
17	20	10	8.701856	7.115665
18	20	10	9.533358	7.115665
19	20	10	9.137184	7.115665
20	20	10	9.712028	7.115665
21	20	10	8.165397	7.115665
22	20	10	7.908034	7.115665
23	20	10	7.0272903	7.115665
0	21	10	10.540573	7.115665
1	21	10	9.857964	7.115665
2	21	10	7.666278	7.115665
3	21	10	11.826597	7.115665
4	21	10	9.952255	7.115665
5	21	10	8.745217	7.115665
6	21	10	11.366356	7.115665
7	21	10	8.506575	7.115665
8	21	10	8.508222	7.115665
9	21	10	7.6200833	7.115665
10	21	10	12.107838	7.115665
11	21	10	8.405684	7.115665
12	21	10	10.4437275	7.115665
13	21	10	9.344714	7.115665
14	21	10	6.6483455	7.115665
15	21	10	10.765267	7.115665
16	21	10	7.984671	7.115665
17	21	10	9.266505	7.115665
18	21	10	10.6253	7.115665
19	21	10	9.701577	7.115665
20	21	10	9.690476	7.115665
21	21	10	8.397535	7.115665
22	21	10	7.751288	7.115665
23	21	10	7.3495173	7.115665
0	21	10	10.540573	7.3222365
1	21	10	9.857964	7.3222365
2	21	10	7.666278	7.3222365
3	21	10	11.826597	7.3222365
4	21	10	9.952255	7.3222365
5	21	10	8.745217	7.3222365
6	21	10	11.366356	7.3222365
7	21	10	8.506575	7.3222365
8	21	10	8.508222	7.3222365
9	21	10	7.6200833	7.3222365
10	21	10	12.107838	7.3222365
11	21	10	8.405684	7.3222365
12	21	10	10.4437275	7.3222365
13	21	10	9.344714	7.3222365
14	21	10	6.6483455	7.3222365
15	21	10	10.765267	7.3222365
16	21	10	7.984671	7.3222365
17	21	10	9.266505	7.3222365
18	21	10	10.6253	7.3222365
19	21	10	9.701577	7.3222365
20	21	10	9.690476	7.3222365
21	21	10	8.397535	7.3222365
22	21	10	7.751288	7.3222365
23	21	10	7.3495173	7.3222365
0	22	10	9.732369	7.3222365
1	22	10	9.578854	7.3222365
2	22	10	7.6648655	7.3222365
3	22	10	11.690072	7.3222365
4	22	10	10.271409	7.3222365
5	22	10	8.040232	7.3222365
6	22	10	11.144079	7.3222365
7	22	10	8.649153	7.3222365
8	22	10	8.247611	7.3222365
9	22	10	7.352231	7.3222365
10	22	10	12.118447	7.3222365
11	22	10	8.37571	7.3222365
12	22	10	11.244761	7.3222365
13	22	10	10.12844	7.3222365
14	22	10	6.691581	7.3222365
15	22	10	11.663567	7.3222365
16	22	10	9.109182	7.3222365
17	22	10	8.610243	7.3222365
18	22	10	10.122896	7.3222365
19	22	10	10.024632	7.3222365
20	22	10	8.7011385	7.3222365
21	22	10	8.711239	7.3222365
22	22	10	8.977215	7.3222365
23	22	10	8.40585	7.3222365
0	22	10	9.732369	7.4894657
1	22	10	9.578854	7.4894657
2	22	10	7.6648655	7.4894657
3	22	10	11.690072	7.4894657
4	22	10	10.271409	7.4894657
5	22	10	8.040232	7.4894657
6	22	10	11.144079	7.4894657
7	22	10	8.649153	7.4894657
8	22	10	8.247611	7.4894657
9	22	10	7.352231	7.4894657
10	22	10	12.118447	7.4894657
11	22	10	8.37571	7.4894657
12	22	10	11.244761	7.4894657
13	22	10	10.12844	7.4894657
14	22	10	6.691581	7.4894657
15	22	10	11.663567	7.4894657
16	22	10	9.109182	7.4894657
17	22	10	8.610243	7.4894657
18	22	10	10.122896	7.4894657
19	22	10	10.024632	7.4894657
20	22	10	8.7011385	7.4894657
21	22	10	8.711239	7.4894657
22	22	10	8.977215	7.4894657
23	22	10	8.40585	7.4894657
0	23	10	10.011205	7.4894657
1	23	10	10.126098	7.4894657
2	23	10	7.828809	7.4894657
3	23	10	11.773536	7.4894657
4	23	10	7.820757	7.4894657
5	23	10	8.23151	7.4894657
6	23	10	10.995961	7.4894657
7	23	10	8.220873	7.4894657
8	23	10	9.331942	7.4894657
9	23	10	8.201986	7.4894657
10	23	10	12.002983	7.4894657
11	23	10	7.872053	7.4894657
12	23	10	10.622938	7.4894657
13	23	10	9.696935	7.4894657
14	23	10	6.6377473	7.4894657
15	23	10	11.196898	7.4894657
16	23	10	8.132486	7.4894657
17	23	10	8.134915	7.4894657
18	23	10	9.420867	7.4894657
19	23	10	9.1772375	7.4894657
20	23	10	10.3165455	7.4894657
21	23	10	8.549216	7.4894657
22	23	10	8.34121	7.4894657
23	23	10	7.8825517	7.4894657
0	23	10	10.011205	7.202463
1	23	10	10.126098	7.202463
2	23	10	7.828809	7.202463
3	23	10	11.773536	7.202463
4	23	10	7.820757	7.202463
