atlas	K	networks	subj	dice	type	strength	spatial_w	first_run	second_run	w/b
fs32k	15	all	8	0.5355925559997559	fusion	10	0	1	7	between
fs32k	15	all	9	0.5435317754745483	fusion	10	0	1	7	between
fs32k	15	all	10	0.5248515605926514	fusion	10	0	1	7	between
fs32k	15	all	11	0.5282041430473328	fusion	10	0	1	7	between
fs32k	15	all	12	0.5318342447280884	fusion	10	0	1	7	between
fs32k	15	all	13	0.5179189443588257	fusion	10	0	1	7	between
fs32k	15	all	14	0.5171604156494141	fusion	10	0	1	7	between
fs32k	15	all	15	0.4990811347961426	fusion	10	0	1	7	between
fs32k	15	all	16	0.5338947772979736	fusion	10	0	1	7	between
fs32k	15	all	17	0.5209057927131653	fusion	10	0	1	7	between
fs32k	15	all	18	0.5227255821228027	fusion	10	0	1	7	between
fs32k	15	all	19	0.5163103342056274	fusion	10	0	1	7	between
fs32k	15	all	20	0.5184484720230103	fusion	10	0	1	7	between
fs32k	15	all	21	0.531059980392456	fusion	10	0	1	7	between
fs32k	15	all	22	0.5218695998191833	fusion	10	0	1	7	between
fs32k	15	all	23	0.5060412883758545	fusion	10	0	1	7	between
fs32k	15	all	24	0.5298252105712891	fusion	10	0	1	7	between
fs32k	15	all	25	0.5334415435791016	fusion	10	0	1	7	between
fs32k	15	all	26	0.5280559062957764	fusion	10	0	1	7	between
fs32k	15	all	27	0.5152460336685181	fusion	10	0	1	7	between
fs32k	15	all	28	0.5321056842803955	fusion	10	0	1	7	between
fs32k	15	all	29	0.5242095589637756	fusion	10	0	1	7	between
fs32k	15	all	30	0.492368221282959	fusion	10	0	1	7	between
fs32k	15	all	31	0.5444120168685913	fusion	10	0	1	7	between
fs32k	15	all	32	0.5172582268714905	fusion	10	0	1	7	between
fs32k	15	all	33	0.5455400943756104	fusion	10	0	1	7	between
fs32k	15	all	34	0.5410573482513428	fusion	10	0	1	7	between
fs32k	15	all	35	0.5203837156295776	fusion	10	0	1	7	between
fs32k	15	all	36	0.5048919916152954	fusion	10	0	1	7	between
fs32k	15	all	37	0.5242720246315002	fusion	10	0	1	7	between
fs32k	15	all	38	0.5231867432594299	fusion	10	0	1	7	between
fs32k	15	all	39	0.5269991755485535	fusion	10	0	1	7	between
fs32k	15	all	40	0.51073157787323	fusion	10	0	1	7	between
fs32k	15	all	41	0.4981828033924103	fusion	10	0	1	7	between
fs32k	15	all	42	0.5197470784187317	fusion	10	0	1	7	between
fs32k	15	all	43	0.5379034280776978	fusion	10	0	1	7	between
fs32k	15	all	44	0.5315325856208801	fusion	10	0	1	7	between
fs32k	15	all	45	0.5058647990226746	fusion	10	0	1	7	between
fs32k	15	all	46	0.5064851641654968	fusion	10	0	1	7	between
fs32k	15	all	47	0.5109471082687378	fusion	10	0	1	7	between
fs32k	15	all	48	0.4969787001609802	fusion	10	0	1	7	between
fs32k	15	all	49	0.4960426688194275	fusion	10	0	1	7	between
fs32k	15	all	50	0.5336570143699646	fusion	10	0	1	7	between
fs32k	15	all	51	0.5318717360496521	fusion	10	0	1	7	between
fs32k	15	all	52	0.5301797389984131	fusion	10	0	1	7	between
fs32k	15	all	53	0.5313295125961304	fusion	10	0	1	7	between
fs32k	15	all	54	0.5267480611801147	fusion	10	0	1	7	between
fs32k	15	all	55	0.5253971815109253	fusion	10	0	1	7	between
fs32k	15	all	1	0.510341227054596	fusion	10	0	1	8	between
fs32k	15	all	2	0.5276590585708618	fusion	10	0	1	8	between
fs32k	15	all	3	0.5324950814247131	fusion	10	0	1	8	between
fs32k	15	all	4	0.5317211151123047	fusion	10	0	1	8	between
fs32k	15	all	5	0.5293036699295044	fusion	10	0	1	8	between
fs32k	15	all	6	0.5253738760948181	fusion	10	0	1	8	between
fs32k	15	all	7	0.517937421798706	fusion	10	0	1	8	between
fs32k	15	all	8	0.5169596076011658	fusion	10	0	1	8	between
fs32k	15	all	9	0.5276645421981812	fusion	10	0	1	8	between
fs32k	15	all	10	0.5202101469039917	fusion	10	0	1	8	between
fs32k	15	all	11	0.5260230302810669	fusion	10	0	1	8	between
fs32k	15	all	12	0.5404922366142273	fusion	10	0	1	8	between
fs32k	15	all	13	0.5291224718093872	fusion	10	0	1	8	between
fs32k	15	all	14	0.5225317478179932	fusion	10	0	1	8	between
fs32k	15	all	15	0.5020096302032471	fusion	10	0	1	8	between
fs32k	15	all	16	0.5279742479324341	fusion	10	0	1	8	between
fs32k	15	all	17	0.5156646370887756	fusion	10	0	1	8	between
fs32k	15	all	18	0.5226442813873291	fusion	10	0	1	8	between
fs32k	15	all	19	0.5249234437942505	fusion	10	0	1	8	between
fs32k	15	all	20	0.5248020887374878	fusion	10	0	1	8	between
fs32k	15	all	21	0.5298357009887695	fusion	10	0	1	8	between
fs32k	15	all	22	0.5258793830871582	fusion	10	0	1	8	between
fs32k	15	all	23	0.5073613524436951	fusion	10	0	1	8	between
fs32k	15	all	24	0.5238521695137024	fusion	10	0	1	8	between
fs32k	15	all	25	0.5309112668037415	fusion	10	0	1	8	between
fs32k	15	all	26	0.5284273624420166	fusion	10	0	1	8	between
fs32k	15	all	27	0.5205207467079163	fusion	10	0	1	8	between
fs32k	15	all	28	0.5325971841812134	fusion	10	0	1	8	between
fs32k	15	all	29	0.5244030356407166	fusion	10	0	1	8	between
fs32k	15	all	30	0.5097898244857788	fusion	10	0	1	8	between
fs32k	15	all	31	0.5370495915412903	fusion	10	0	1	8	between
fs32k	15	all	32	0.516414999961853	fusion	10	0	1	8	between
fs32k	15	all	33	0.5412762761116028	fusion	10	0	1	8	between
fs32k	15	all	34	0.5407732129096985	fusion	10	0	1	8	between
fs32k	15	all	35	0.5247284173965454	fusion	10	0	1	8	between
fs32k	15	all	36	0.507767915725708	fusion	10	0	1	8	between
fs32k	15	all	37	0.515418529510498	fusion	10	0	1	8	between
fs32k	15	all	38	0.5194512605667114	fusion	10	0	1	8	between
fs32k	15	all	39	0.5259411334991455	fusion	10	0	1	8	between
fs32k	15	all	40	0.5166235566139221	fusion	10	0	1	8	between
fs32k	15	all	41	0.5059552192687988	fusion	10	0	1	8	between
fs32k	15	all	42	0.5109320878982544	fusion	10	0	1	8	between
fs32k	15	all	43	0.5346312522888184	fusion	10	0	1	8	between
fs32k	15	all	44	0.5311987400054932	fusion	10	0	1	8	between
fs32k	15	all	45	0.509763777256012	fusion	10	0	1	8	between
fs32k	15	all	46	0.5130114555358887	fusion	10	0	1	8	between
fs32k	15	all	47	0.5220622420310974	fusion	10	0	1	8	between
fs32k	15	all	48	0.5031379461288452	fusion	10	0	1	8	between
fs32k	15	all	49	0.5001044869422913	fusion	10	0	1	8	between
fs32k	15	all	50	0.5250136852264404	fusion	10	0	1	8	between
fs32k	15	all	51	0.514176607131958	fusion	10	0	1	8	between
fs32k	15	all	52	0.5137513875961304	fusion	10	0	1	8	between
fs32k	15	all	53	0.5166401267051697	fusion	10	0	1	8	between
fs32k	15	all	54	0.5204926133155823	fusion	10	0	1	8	between
fs32k	15	all	55	0.5216779112815857	fusion	10	0	1	8	between
fs32k	15	all	1	0.5149092078208923	fusion	10	0	1	9	between
fs32k	15	all	2	0.5346408486366272	fusion	10	0	1	9	between
fs32k	15	all	3	0.5208501219749451	fusion	10	0	1	9	between
fs32k	15	all	4	0.5327972769737244	fusion	10	0	1	9	between
fs32k	15	all	5	0.531453013420105	fusion	10	0	1	9	between
fs32k	15	all	6	0.5207574367523193	fusion	10	0	1	9	between
fs32k	15	all	7	0.5302196741104126	fusion	10	0	1	9	between
fs32k	15	all	8	0.534835696220398	fusion	10	0	1	9	between
fs32k	15	all	9	0.5409417748451233	fusion	10	0	1	9	between
fs32k	15	all	10	0.5226298570632935	fusion	10	0	1	9	between
fs32k	15	all	11	0.5327193140983582	fusion	10	0	1	9	between
fs32k	15	all	12	0.528511643409729	fusion	10	0	1	9	between
fs32k	15	all	13	0.5252907276153564	fusion	10	0	1	9	between
fs32k	15	all	14	0.5218268632888794	fusion	10	0	1	9	between
fs32k	15	all	15	0.5040925145149231	fusion	10	0	1	9	between
fs32k	15	all	16	0.5224322080612183	fusion	10	0	1	9	between
fs32k	15	all	17	0.5248281955718994	fusion	10	0	1	9	between
fs32k	15	all	18	0.5321073532104492	fusion	10	0	1	9	between
fs32k	15	all	19	0.5216474533081055	fusion	10	0	1	9	between
fs32k	15	all	20	0.5188087821006775	fusion	10	0	1	9	between
fs32k	15	all	21	0.537522554397583	fusion	10	0	1	9	between
fs32k	15	all	22	0.5362118482589722	fusion	10	0	1	9	between
fs32k	15	all	23	0.5096294283866882	fusion	10	0	1	9	between
fs32k	15	all	24	0.5230304002761841	fusion	10	0	1	9	between
fs32k	15	all	25	0.5432679057121277	fusion	10	0	1	9	between
fs32k	15	all	26	0.5396071672439575	fusion	10	0	1	9	between
fs32k	15	all	27	0.5189477205276489	fusion	10	0	1	9	between
fs32k	15	all	28	0.5185073614120483	fusion	10	0	1	9	between
fs32k	15	all	29	0.5152250528335571	fusion	10	0	1	9	between
fs32k	15	all	30	0.496951162815094	fusion	10	0	1	9	between
fs32k	15	all	31	0.51097571849823	fusion	10	0	1	9	between
fs32k	15	all	32	0.5038847923278809	fusion	10	0	1	9	between
fs32k	15	all	33	0.528003990650177	fusion	10	0	1	9	between
fs32k	15	all	34	0.5174031853675842	fusion	10	0	1	9	between
fs32k	15	all	35	0.5275949239730835	fusion	10	0	1	9	between
fs32k	15	all	36	0.504067599773407	fusion	10	0	1	9	between
fs32k	15	all	37	0.5137235522270203	fusion	10	0	1	9	between
fs32k	15	all	38	0.5328518152236938	fusion	10	0	1	9	between
fs32k	15	all	39	0.5306849479675293	fusion	10	0	1	9	between
fs32k	15	all	40	0.5069054365158081	fusion	10	0	1	9	between
fs32k	15	all	41	0.5042263865470886	fusion	10	0	1	9	between
fs32k	15	all	42	0.5086557865142822	fusion	10	0	1	9	between
fs32k	15	all	43	0.5497048497200012	fusion	10	0	1	9	between
fs32k	15	all	44	0.5343154668807983	fusion	10	0	1	9	between
fs32k	15	all	45	0.4968348741531372	fusion	10	0	1	9	between
fs32k	15	all	46	0.5157676339149475	fusion	10	0	1	9	between
fs32k	15	all	47	0.5302172899246216	fusion	10	0	1	9	between
fs32k	15	all	48	0.5067554116249084	fusion	10	0	1	9	between
fs32k	15	all	49	0.4949716031551361	fusion	10	0	1	9	between
fs32k	15	all	50	0.5249571800231934	fusion	10	0	1	9	between
fs32k	15	all	51	0.5238538384437561	fusion	10	0	1	9	between
fs32k	15	all	52	0.5182560682296753	fusion	10	0	1	9	between
fs32k	15	all	53	0.5308974981307983	fusion	10	0	1	9	between
fs32k	15	all	54	0.5124478340148926	fusion	10	0	1	9	between
fs32k	15	all	55	0.51906818151474	fusion	10	0	1	9	between
fs32k	15	all	1	0.5201069116592407	fusion	10	0	1	10	between
fs32k	15	all	2	0.535629391670227	fusion	10	0	1	10	between
fs32k	15	all	3	0.5295401811599731	fusion	10	0	1	10	between
fs32k	15	all	4	0.5305275917053223	fusion	10	0	1	10	between
fs32k	15	all	5	0.5369269847869873	fusion	10	0	1	10	between
fs32k	15	all	6	0.5287225246429443	fusion	10	0	1	10	between
fs32k	15	all	7	0.5371893048286438	fusion	10	0	1	10	between
fs32k	15	all	8	0.5318057537078857	fusion	10	0	1	10	between
fs32k	15	all	9	0.5419585704803467	fusion	10	0	1	10	between
fs32k	15	all	10	0.5261343121528625	fusion	10	0	1	10	between
fs32k	15	all	11	0.538739025592804	fusion	10	0	1	10	between
fs32k	15	all	12	0.5329494476318359	fusion	10	0	1	10	between
fs32k	15	all	13	0.5300151705741882	fusion	10	0	1	10	between
fs32k	15	all	14	0.538527250289917	fusion	10	0	1	10	between
fs32k	15	all	15	0.5175334811210632	fusion	10	0	1	10	between
fs32k	15	all	16	0.5294681787490845	fusion	10	0	1	10	between
fs32k	15	all	17	0.5343248248100281	fusion	10	0	1	10	between
fs32k	15	all	18	0.5322391986846924	fusion	10	0	1	10	between
fs32k	15	all	19	0.5399507880210876	fusion	10	0	1	10	between
fs32k	15	all	20	0.5246472358703613	fusion	10	0	1	10	between
fs32k	15	all	21	0.52931147813797	fusion	10	0	1	10	between
fs32k	15	all	22	0.5246421694755554	fusion	10	0	1	10	between
fs32k	15	all	23	0.5181575417518616	fusion	10	0	1	10	between
fs32k	15	all	24	0.5250312089920044	fusion	10	0	1	10	between
fs32k	15	all	25	0.5328497886657715	fusion	10	0	1	10	between
fs32k	15	all	26	0.5307708382606506	fusion	10	0	1	10	between
fs32k	15	all	27	0.5245974063873291	fusion	10	0	1	10	between
fs32k	15	all	28	0.5204364061355591	fusion	10	0	1	10	between
fs32k	15	all	29	0.5250388383865356	fusion	10	0	1	10	between
fs32k	15	all	30	0.5083502531051636	fusion	10	0	1	10	between
fs32k	15	all	31	0.5203717947006226	fusion	10	0	1	10	between
fs32k	15	all	32	0.5063129663467407	fusion	10	0	1	10	between
fs32k	15	all	33	0.5315592288970947	fusion	10	0	1	10	between
fs32k	15	all	34	0.5359654426574707	fusion	10	0	1	10	between
fs32k	15	all	35	0.5328308939933777	fusion	10	0	1	10	between
fs32k	15	all	36	0.5048120617866516	fusion	10	0	1	10	between
fs32k	15	all	37	0.5150161981582642	fusion	10	0	1	10	between
fs32k	15	all	38	0.5207854509353638	fusion	10	0	1	10	between
fs32k	15	all	39	0.527795672416687	fusion	10	0	1	10	between
fs32k	15	all	40	0.5216307044029236	fusion	10	0	1	10	between
fs32k	15	all	41	0.5081207752227783	fusion	10	0	1	10	between
fs32k	15	all	42	0.5177198648452759	fusion	10	0	1	10	between
fs32k	15	all	43	0.5414644479751587	fusion	10	0	1	10	between
fs32k	15	all	44	0.5454435348510742	fusion	10	0	1	10	between
fs32k	15	all	45	0.5208424925804138	fusion	10	0	1	10	between
fs32k	15	all	46	0.5141826868057251	fusion	10	0	1	10	between
fs32k	15	all	47	0.521858274936676	fusion	10	0	1	10	between
fs32k	15	all	48	0.5094471573829651	fusion	10	0	1	10	between
fs32k	15	all	49	0.5007249116897583	fusion	10	0	1	10	between
fs32k	15	all	50	0.5270879864692688	fusion	10	0	1	10	between
fs32k	15	all	51	0.5216785669326782	fusion	10	0	1	10	between
fs32k	15	all	52	0.519439697265625	fusion	10	0	1	10	between
fs32k	15	all	53	0.5251061916351318	fusion	10	0	1	10	between
fs32k	15	all	54	0.5253632068634033	fusion	10	0	1	10	between
fs32k	15	all	55	0.5260016918182373	fusion	10	0	1	10	between
fs32k	15	all	1	0.516692042350769	fusion	10	0	1	11	between
fs32k	15	all	2	0.5412847399711609	fusion	10	0	1	11	between
fs32k	15	all	3	0.532987654209137	fusion	10	0	1	11	between
fs32k	15	all	4	0.5426664352416992	fusion	10	0	1	11	between
fs32k	15	all	5	0.5417648553848267	fusion	10	0	1	11	between
fs32k	15	all	6	0.5198022127151489	fusion	10	0	1	11	between
fs32k	15	all	7	0.5362901091575623	fusion	10	0	1	11	between
fs32k	15	all	8	0.532822847366333	fusion	10	0	1	11	between
fs32k	15	all	9	0.5478328466415405	fusion	10	0	1	11	between
fs32k	15	all	10	0.525692343711853	fusion	10	0	1	11	between
fs32k	15	all	11	0.5266261100769043	fusion	10	0	1	11	between
fs32k	15	all	12	0.5308281183242798	fusion	10	0	1	11	between
fs32k	15	all	13	0.5232610702514648	fusion	10	0	1	11	between
fs32k	15	all	14	0.5211474299430847	fusion	10	0	1	11	between
fs32k	15	all	15	0.5139610171318054	fusion	10	0	1	11	between
fs32k	15	all	16	0.5215302109718323	fusion	10	0	1	11	between
fs32k	15	all	17	0.5374128818511963	fusion	10	0	1	11	between
fs32k	15	all	18	0.5210763216018677	fusion	10	0	1	11	between
fs32k	15	all	19	0.5229328274726868	fusion	10	0	1	11	between
fs32k	15	all	20	0.516921877861023	fusion	10	0	1	11	between
fs32k	15	all	21	0.5269729495048523	fusion	10	0	1	11	between
fs32k	15	all	22	0.5256701111793518	fusion	10	0	1	11	between
fs32k	15	all	23	0.5054312944412231	fusion	10	0	1	11	between
fs32k	15	all	24	0.5273603796958923	fusion	10	0	1	11	between
fs32k	15	all	25	0.5341811776161194	fusion	10	0	1	11	between
fs32k	15	all	26	0.5310289263725281	fusion	10	0	1	11	between
fs32k	15	all	27	0.5235335826873779	fusion	10	0	1	11	between
fs32k	15	all	28	0.5256484746932983	fusion	10	0	1	11	between
fs32k	15	all	29	0.5232487916946411	fusion	10	0	1	11	between
fs32k	15	all	30	0.4987394213676452	fusion	10	0	1	11	between
fs32k	15	all	31	0.5235695838928223	fusion	10	0	1	11	between
fs32k	15	all	32	0.5299695730209351	fusion	10	0	1	11	between
fs32k	15	all	33	0.5313796997070312	fusion	10	0	1	11	between
fs32k	15	all	34	0.5363993644714355	fusion	10	0	1	11	between
fs32k	15	all	35	0.5333093404769897	fusion	10	0	1	11	between
fs32k	15	all	36	0.5088189244270325	fusion	10	0	1	11	between
fs32k	15	all	37	0.5133722424507141	fusion	10	0	1	11	between
fs32k	15	all	38	0.5319721102714539	fusion	10	0	1	11	between
fs32k	15	all	39	0.5332568883895874	fusion	10	0	1	11	between
fs32k	15	all	40	0.5179433226585388	fusion	10	0	1	11	between
fs32k	15	all	41	0.5034390091896057	fusion	10	0	1	11	between
fs32k	15	all	42	0.5155065655708313	fusion	10	0	1	11	between
fs32k	15	all	43	0.5485635995864868	fusion	10	0	1	11	between
fs32k	15	all	44	0.5409881472587585	fusion	10	0	1	11	between
fs32k	15	all	45	0.5125409364700317	fusion	10	0	1	11	between
fs32k	15	all	46	0.5104053020477295	fusion	10	0	1	11	between
fs32k	15	all	47	0.5221253633499146	fusion	10	0	1	11	between
fs32k	15	all	48	0.5058282613754272	fusion	10	0	1	11	between
fs32k	15	all	49	0.4952179193496704	fusion	10	0	1	11	between
fs32k	15	all	50	0.530661940574646	fusion	10	0	1	11	between
fs32k	15	all	51	0.5217427015304565	fusion	10	0	1	11	between
fs32k	15	all	52	0.524507999420166	fusion	10	0	1	11	between
fs32k	15	all	53	0.5386723875999451	fusion	10	0	1	11	between
fs32k	15	all	54	0.5334758758544922	fusion	10	0	1	11	between
fs32k	15	all	55	0.5245958566665649	fusion	10	0	1	11	between
fs32k	15	all	1	0.5085680484771729	fusion	10	0	1	12	between
fs32k	15	all	2	0.5186764597892761	fusion	10	0	1	12	between
fs32k	15	all	3	0.5192056894302368	fusion	10	0	1	12	between
fs32k	15	all	4	0.5261212587356567	fusion	10	0	1	12	between
fs32k	15	all	5	0.5276733636856079	fusion	10	0	1	12	between
fs32k	15	all	6	0.5067020058631897	fusion	10	0	1	12	between
fs32k	15	all	7	0.5174058675765991	fusion	10	0	1	12	between
fs32k	15	all	8	0.5256963968276978	fusion	10	0	1	12	between
fs32k	15	all	9	0.5343601703643799	fusion	10	0	1	12	between
fs32k	15	all	10	0.5162205100059509	fusion	10	0	1	12	between
fs32k	15	all	11	0.5340577960014343	fusion	10	0	1	12	between
fs32k	15	all	12	0.5451067686080933	fusion	10	0	1	12	between
fs32k	15	all	13	0.5312938690185547	fusion	10	0	1	12	between
fs32k	15	all	14	0.5340960621833801	fusion	10	0	1	12	between
fs32k	15	all	15	0.509757399559021	fusion	10	0	1	12	between
fs32k	15	all	16	0.5265617966651917	fusion	10	0	1	12	between
fs32k	15	all	17	0.5340265035629272	fusion	10	0	1	12	between
fs32k	15	all	18	0.5153264999389648	fusion	10	0	1	12	between
fs32k	15	all	19	0.5256297588348389	fusion	10	0	1	12	between
fs32k	15	all	20	0.5264716744422913	fusion	10	0	1	12	between
fs32k	15	all	21	0.5245388150215149	fusion	10	0	1	12	between
fs32k	15	all	22	0.5183070302009583	fusion	10	0	1	12	between
fs32k	15	all	23	0.5008743405342102	fusion	10	0	1	12	between
fs32k	15	all	24	0.5237301588058472	fusion	10	0	1	12	between
fs32k	15	all	25	0.5322683453559875	fusion	10	0	1	12	between
fs32k	15	all	26	0.5186768770217896	fusion	10	0	1	12	between
fs32k	15	all	27	0.5284457802772522	fusion	10	0	1	12	between
fs32k	15	all	28	0.5336402654647827	fusion	10	0	1	12	between
fs32k	15	all	29	0.5301547050476074	fusion	10	0	1	12	between
fs32k	15	all	30	0.5018628239631653	fusion	10	0	1	12	between
fs32k	15	all	31	0.5343376994132996	fusion	10	0	1	12	between
fs32k	15	all	32	0.5193451046943665	fusion	10	0	1	12	between
fs32k	15	all	33	0.5223881006240845	fusion	10	0	1	12	between
fs32k	15	all	34	0.5391104817390442	fusion	10	0	1	12	between
fs32k	15	all	35	0.5284144878387451	fusion	10	0	1	12	between
fs32k	15	all	36	0.5098669528961182	fusion	10	0	1	12	between
fs32k	15	all	37	0.511947512626648	fusion	10	0	1	12	between
fs32k	15	all	38	0.530432403087616	fusion	10	0	1	12	between
fs32k	15	all	39	0.5104813575744629	fusion	10	0	1	12	between
fs32k	15	all	40	0.5076665282249451	fusion	10	0	1	12	between
fs32k	15	all	41	0.506816029548645	fusion	10	0	1	12	between
fs32k	15	all	42	0.5120267271995544	fusion	10	0	1	12	between
fs32k	15	all	43	0.550834059715271	fusion	10	0	1	12	between
fs32k	15	all	44	0.5263899564743042	fusion	10	0	1	12	between
fs32k	15	all	45	0.5117014646530151	fusion	10	0	1	12	between
fs32k	15	all	46	0.5035214424133301	fusion	10	0	1	12	between
fs32k	15	all	47	0.519507646560669	fusion	10	0	1	12	between
fs32k	15	all	48	0.4885932803153991	fusion	10	0	1	12	between
fs32k	15	all	49	0.4926887154579162	fusion	10	0	1	12	between
fs32k	15	all	50	0.5290592312812805	fusion	10	0	1	12	between
fs32k	15	all	51	0.5109035968780518	fusion	10	0	1	12	between
fs32k	15	all	52	0.520938515663147	fusion	10	0	1	12	between
fs32k	15	all	53	0.5282052755355835	fusion	10	0	1	12	between
fs32k	15	all	54	0.5269639492034912	fusion	10	0	1	12	between
fs32k	15	all	55	0.516125500202179	fusion	10	0	1	12	between
fs32k	15	all	1	0.512992262840271	fusion	10	0	1	13	between
fs32k	15	all	2	0.5243172645568848	fusion	10	0	1	13	between
fs32k	15	all	3	0.5306567549705505	fusion	10	0	1	13	between
fs32k	15	all	4	0.5327560305595398	fusion	10	0	1	13	between
fs32k	15	all	5	0.5219432711601257	fusion	10	0	1	13	between
fs32k	15	all	6	0.5184711217880249	fusion	10	0	1	13	between
fs32k	15	all	7	0.5263951420783997	fusion	10	0	1	13	between
fs32k	15	all	8	0.5220561027526855	fusion	10	0	1	13	between
fs32k	15	all	9	0.5451641082763672	fusion	10	0	1	13	between
fs32k	15	all	10	0.5248984098434448	fusion	10	0	1	13	between
fs32k	15	all	11	0.5333237648010254	fusion	10	0	1	13	between
fs32k	15	all	12	0.5301088094711304	fusion	10	0	1	13	between
fs32k	15	all	13	0.5232278108596802	fusion	10	0	1	13	between
fs32k	15	all	14	0.5223748683929443	fusion	10	0	1	13	between
fs32k	15	all	15	0.5068031549453735	fusion	10	0	1	13	between
fs32k	15	all	16	0.5355427265167236	fusion	10	0	1	13	between
fs32k	15	all	17	0.5300865173339844	fusion	10	0	1	13	between
fs32k	15	all	18	0.5286407470703125	fusion	10	0	1	13	between
fs32k	15	all	19	0.5280812382698059	fusion	10	0	1	13	between
fs32k	15	all	20	0.526311457157135	fusion	10	0	1	13	between
fs32k	15	all	21	0.5338996648788452	fusion	10	0	1	13	between
fs32k	15	all	22	0.5262455940246582	fusion	10	0	1	13	between
fs32k	15	all	23	0.5078933835029602	fusion	10	0	1	13	between
fs32k	15	all	24	0.5309571027755737	fusion	10	0	1	13	between
fs32k	15	all	25	0.5271674394607544	fusion	10	0	1	13	between
fs32k	15	all	26	0.5328171253204346	fusion	10	0	1	13	between
fs32k	15	all	27	0.5273146033287048	fusion	10	0	1	13	between
fs32k	15	all	28	0.5343125462532043	fusion	10	0	1	13	between
fs32k	15	all	29	0.5281991362571716	fusion	10	0	1	13	between
fs32k	15	all	30	0.5021341443061829	fusion	10	0	1	13	between
fs32k	15	all	31	0.5430309772491455	fusion	10	0	1	13	between
fs32k	15	all	32	0.5118387341499329	fusion	10	0	1	13	between
fs32k	15	all	33	0.5409661531448364	fusion	10	0	1	13	between
fs32k	15	all	34	0.5360724925994873	fusion	10	0	1	13	between
fs32k	15	all	35	0.5351454019546509	fusion	10	0	1	13	between
fs32k	15	all	36	0.5052887201309204	fusion	10	0	1	13	between
fs32k	15	all	37	0.5232687592506409	fusion	10	0	1	13	between
fs32k	15	all	38	0.5314396619796753	fusion	10	0	1	13	between
fs32k	15	all	39	0.5384155511856079	fusion	10	0	1	13	between
fs32k	15	all	40	0.5206355452537537	fusion	10	0	1	13	between
fs32k	15	all	41	0.5042333006858826	fusion	10	0	1	13	between
fs32k	15	all	42	0.5203665494918823	fusion	10	0	1	13	between
fs32k	15	all	43	0.5434829592704773	fusion	10	0	1	13	between
fs32k	15	all	44	0.5428698062896729	fusion	10	0	1	13	between
fs32k	15	all	45	0.5116177201271057	fusion	10	0	1	13	between
fs32k	15	all	46	0.5156930685043335	fusion	10	0	1	13	between
fs32k	15	all	47	0.5214722156524658	fusion	10	0	1	13	between
fs32k	15	all	48	0.5113957524299622	fusion	10	0	1	13	between
fs32k	15	all	49	0.5092117786407471	fusion	10	0	1	13	between
fs32k	15	all	50	0.530489444732666	fusion	10	0	1	13	between
fs32k	15	all	51	0.5338739156723022	fusion	10	0	1	13	between
fs32k	15	all	52	0.5390565395355225	fusion	10	0	1	13	between
fs32k	15	all	53	0.5292633771896362	fusion	10	0	1	13	between
fs32k	15	all	54	0.5305284261703491	fusion	10	0	1	13	between
fs32k	15	all	55	0.52981036901474	fusion	10	0	1	13	between
fs32k	15	all	1	0.5083606243133545	fusion	10	0	1	14	between
fs32k	15	all	2	0.54529869556427	fusion	10	0	1	14	between
fs32k	15	all	3	0.5244839191436768	fusion	10	0	1	14	between
fs32k	15	all	4	0.5324954986572266	fusion	10	0	1	14	between
fs32k	15	all	5	0.5332815647125244	fusion	10	0	1	14	between
fs32k	15	all	6	0.517914354801178	fusion	10	0	1	14	between
fs32k	15	all	7	0.5343894958496094	fusion	10	0	1	14	between
fs32k	15	all	8	0.5221701860427856	fusion	10	0	1	14	between
fs32k	15	all	9	0.5404744148254395	fusion	10	0	1	14	between
fs32k	15	all	10	0.5271060466766357	fusion	10	0	1	14	between
fs32k	15	all	11	0.5386431813240051	fusion	10	0	1	14	between
fs32k	15	all	12	0.5303987264633179	fusion	10	0	1	14	between
fs32k	15	all	13	0.523317277431488	fusion	10	0	1	14	between
fs32k	15	all	14	0.5250133275985718	fusion	10	0	1	14	between
fs32k	15	all	15	0.5061709880828857	fusion	10	0	1	14	between
fs32k	15	all	16	0.5214376449584961	fusion	10	0	1	14	between
fs32k	15	all	17	0.5243262648582458	fusion	10	0	1	14	between
fs32k	15	all	18	0.5235666036605835	fusion	10	0	1	14	between
fs32k	15	all	19	0.5349122285842896	fusion	10	0	1	14	between
fs32k	15	all	20	0.5280476808547974	fusion	10	0	1	14	between
fs32k	15	all	21	0.5321570038795471	fusion	10	0	1	14	between
fs32k	15	all	22	0.5361974239349365	fusion	10	0	1	14	between
fs32k	15	all	23	0.5104926824569702	fusion	10	0	1	14	between
fs32k	15	all	24	0.5364082455635071	fusion	10	0	1	14	between
fs32k	15	all	25	0.5412857532501221	fusion	10	0	1	14	between
fs32k	15	all	26	0.53553706407547	fusion	10	0	1	14	between
fs32k	15	all	27	0.5398545265197754	fusion	10	0	1	14	between
fs32k	15	all	28	0.5278430581092834	fusion	10	0	1	14	between
fs32k	15	all	29	0.5199823975563049	fusion	10	0	1	14	between
fs32k	15	all	30	0.5056478977203369	fusion	10	0	1	14	between
fs32k	15	all	31	0.5261904001235962	fusion	10	0	1	14	between
fs32k	15	all	32	0.4998865723609924	fusion	10	0	1	14	between
fs32k	15	all	33	0.5285607576370239	fusion	10	0	1	14	between
fs32k	15	all	34	0.5359923243522644	fusion	10	0	1	14	between
